squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
4872,41,0,0.0,74.0,79028,,6,1990.0,,0,5851,1579.0,473.0,0,,489455.0
9157,48,1,0.0,53.0,6500,4.0,10,2009.0,0.0,0,6401,6536.0,488.0,0,8.0,922102.9
65217,26,1,,39.0,96357,6.0,8,,,1,1374,3300.0,804.0,0,10.0,6531999.9
87346,56,1,1.0,82.0,34773,9.0,9,,0.0,1,5792,549.0,947.0,1,4.0,8743241.0
47701,26,1,0.0,46.0,73572,3.0,5,2001.0,1.0,0,5447,3025.0,610.0,0,,4773352.1
14766,50,0,1.0,79.0,36865,8.0,1,,0.0,0,8031,383.0,643.0,0,,1488265.1
94841,19,1,1.0,75.0,11526,,5,1998.0,1.0,1,3157,986.0,585.0,1,6.0,9498026.8
59318,92,0,0.0,91.0,68354,,8,2002.0,0.0,0,9413,9619.0,425.0,1,5.0,5939275.2
1796,28,0,0.0,4.0,66676,1.0,1,1997.0,0.0,1,8360,2070.0,142.0,0,4.0,180265.7
96526,36,1,1.0,34.0,61875,5.0,2,,,1,2131,710.0,680.0,1,,9661068.0
62876,36,0,0.0,9.0,90089,,8,2006.0,0.0,0,338,8342.0,740.0,1,,6288117.6
59558,43,1,1.0,89.0,79779,,3,2012.0,0.0,0,9174,,712.0,1,5.0,5967916.2
97008,89,0,1.0,4.0,11466,9.0,5,2014.0,1.0,1,8321,5231.0,369.0,1,0.0,9703551.4
66746,6,1,0.0,,22139,7.0,3,1997.0,0.0,0,1567,9732.0,378.0,1,3.0,6678869.7
25776,36,0,0.0,93.0,4777,5.0,9,2002.0,0.0,0,688,5948.0,954.0,1,10.0,2582235.2
96195,97,0,1.0,64.0,91809,7.0,4,2018.0,,1,3874,9414.0,892.0,0,,9626665.8
4805,47,1,1.0,99.0,48026,5.0,5,,0.0,1,2788,4069.0,839.0,1,0.0,486824.5
23045,21,1,0.0,75.0,72570,5.0,5,1990.0,0.0,1,651,4309.0,607.0,0,0.0,2312202.0
95441,70,0,1.0,65.0,3574,,10,2017.0,1.0,1,2841,3067.0,404.0,1,,9554998.7
28381,34,1,0.0,64.0,44973,6.0,2,,1.0,0,6737,1660.0,502.0,1,2.0,2847241.9
15731,34,1,1.0,,93825,5.0,2,2003.0,0.0,1,7361,4828.0,277.0,0,5.0,1582940.3
18966,58,1,,25.0,4414,10.0,4,,1.0,1,2327,7431.0,823.0,0,0.0,1902151.9
24393,46,1,1.0,16.0,18507,4.0,8,2019.0,0.0,0,4080,4764.0,619.0,1,2.0,2449464.9
53339,67,0,0.0,11.0,6144,4.0,1,2013.0,1.0,0,368,8180.0,312.0,0,,5335546.3
44053,17,1,0.0,55.0,70068,9.0,3,2004.0,1.0,0,6586,382.0,258.0,0,3.0,4413295.4
70898,98,0,0.0,92.0,51635,6.0,1,,,0,4848,784.0,942.0,1,,7091863.4
84483,41,1,0.0,,28464,10.0,3,,1.0,0,6052,369.0,651.0,1,6.0,8452134.9
35716,24,1,0.0,52.0,77207,,2,2013.0,1.0,1,8821,9581.0,991.0,0,10.0,3574932.3
64693,64,0,0.0,81.0,90290,,9,,0.0,0,7506,6802.0,687.0,0,,6471378.3
32593,40,1,0.0,94.0,89328,,9,,,0,2261,9719.0,871.0,1,2.0,3265750.6
1607,63,1,1.0,52.0,32832,,8,2020.0,1.0,0,2844,5531.0,878.0,0,,173112.0
39484,74,0,1.0,30.0,6688,6.0,4,,,0,3172,2821.0,172.0,1,9.0,3954971.1
32458,28,1,1.0,20.0,47125,,3,2015.0,,0,8462,890.0,523.0,1,7.0,3253846.5
72243,64,0,1.0,23.0,34837,,1,2004.0,1.0,1,4431,8585.0,752.0,1,3.0,7229477.4
20624,44,1,0.0,83.0,50284,10.0,2,,0.0,0,318,6191.0,606.0,0,4.0,2070369.6
7443,38,1,0.0,41.0,4785,8.0,8,2005.0,0.0,0,3249,4423.0,503.0,0,,748338.5
78382,41,0,0.0,,58781,,1,,1.0,1,8751,7515.0,985.0,1,6.0,7840062.0
70614,15,1,,100.0,61317,,5,2010.0,1.0,1,4845,8727.0,991.0,0,,7075926.0
32235,59,1,0.0,10.0,76786,2.0,6,2016.0,,0,7388,828.0,488.0,0,10.0,3225143.6
2523,12,1,1.0,67.0,75753,3.0,10,2015.0,,1,150,473.0,949.0,1,1.0,260710.5
87864,55,0,0.0,77.0,48421,8.0,4,2019.0,,1,7834,7083.0,745.0,0,,8790481.9
18316,97,0,0.0,3.0,68804,10.0,5,,,0,5804,2070.0,846.0,1,9.0,1832673.1
94471,30,1,1.0,79.0,55210,,1,2011.0,0.0,1,1327,6342.0,285.0,0,3.0,9454072.1
60704,96,1,1.0,29.0,18856,1.0,10,2004.0,,0,4505,,847.0,1,2.0,6080655.4
54020,4,1,0.0,64.0,58230,1.0,3,2013.0,0.0,0,8767,4062.0,882.0,1,4.0,5406334.3
59612,37,1,0.0,56.0,69063,10.0,7,2017.0,,1,5616,5474.0,914.0,1,,5967739.7
56467,63,0,0.0,,28576,,2,1990.0,1.0,0,2743,5018.0,815.0,0,0.0,5649094.0
65625,55,0,1.0,36.0,89469,2.0,10,2015.0,,1,774,1091.0,958.0,1,10.0,6567597.5
41570,76,0,1.0,98.0,21758,,4,,1.0,1,3573,3494.0,486.0,1,10.0,4167932.4
44862,99,0,1.0,68.0,58122,7.0,5,1992.0,,0,9383,3076.0,631.0,0,3.0,4493882.2
47212,37,1,1.0,81.0,4826,7.0,4,2001.0,0.0,0,7210,5160.0,159.0,0,,4734236.1
2840,17,1,0.0,26.0,94918,4.0,4,2004.0,1.0,0,6848,5362.0,294.0,1,10.0,288797.4
40465,85,0,0.0,100.0,6023,,9,2004.0,0.0,0,6327,1053.0,403.0,1,,4052600.4
17191,80,1,1.0,29.0,49538,,5,1995.0,1.0,0,3192,2786.0,716.0,1,,1728829.5
56480,85,1,0.0,80.0,21192,8.0,3,2016.0,0.0,0,8211,9476.0,532.0,0,1.0,5653048.6
70503,78,0,0.0,29.0,72210,2.0,6,2021.0,1.0,0,6819,4897.0,948.0,0,4.0,7051701.1
4885,100,0,0.0,,79559,7.0,8,1993.0,0.0,0,9519,8043.0,718.0,0,,493693.3
58263,65,1,1.0,57.0,39046,9.0,10,,0.0,1,7942,6968.0,786.0,1,3.0,5840294.6
47647,52,0,1.0,6.0,24285,,2,2002.0,1.0,1,3220,9457.0,171.0,1,10.0,4768169.2
57916,51,0,0.0,24.0,8801,8.0,1,,0.0,1,3831,5615.0,356.0,1,1.0,5792783.8
6396,71,0,0.0,40.0,28917,6.0,6,,,0,413,3302.0,682.0,0,9.0,643620.5
41972,18,0,1.0,49.0,40098,7.0,7,1995.0,1.0,0,842,820.0,846.0,0,0.0,4206464.5
94311,11,1,0.0,47.0,89062,8.0,1,2007.0,0.0,1,3619,128.0,868.0,0,7.0,9439790.7
10714,41,0,1.0,,23803,,6,1996.0,0.0,1,2598,1190.0,631.0,1,,1075982.6
11259,26,0,1.0,82.0,34780,,4,,1.0,0,902,3876.0,125.0,1,7.0,1134964.0
3534,16,1,1.0,13.0,39998,4.0,1,,0.0,1,5811,6473.0,900.0,0,0.0,359850.3
52680,10,0,1.0,79.0,10177,6.0,4,1991.0,0.0,1,5687,2005.0,242.0,0,0.0,5274696.1
62711,60,0,0.0,29.0,42211,8.0,10,2007.0,,1,4484,5437.0,329.0,0,6.0,6272944.7
19268,12,1,0.0,,38471,3.0,5,,1.0,0,1133,5202.0,357.0,1,,1938014.0
36119,39,1,0.0,46.0,16503,,4,2019.0,0.0,1,3958,3737.0,889.0,1,3.0,3620813.9
28394,53,0,0.0,7.0,81916,8.0,8,2003.0,0.0,1,63,8840.0,328.0,0,,2840816.3
20392,33,1,0.0,84.0,53104,10.0,5,,,1,1256,7011.0,171.0,1,,2046763.7
7259,25,1,1.0,,860,,4,,0.0,0,6482,2430.0,537.0,0,5.0,735079.4
28183,81,0,0.0,52.0,44087,,2,,1.0,1,2798,5783.0,525.0,1,10.0,2821593.3
92188,14,0,1.0,95.0,5286,,2,1996.0,1.0,1,61,7526.0,693.0,0,0.0,9227140.6
29815,28,0,0.0,77.0,46462,,7,1995.0,,1,3530,2821.0,663.0,0,0.0,2989048.5
50219,96,1,0.0,54.0,23667,9.0,6,2003.0,0.0,1,8051,8796.0,965.0,1,0.0,5025975.3
1722,56,0,1.0,84.0,27948,8.0,8,2002.0,,0,6240,8680.0,497.0,1,2.0,182838.2
70399,14,0,1.0,85.0,82950,6.0,5,2013.0,,1,8009,9856.0,255.0,0,4.0,7048784.3
28790,52,1,0.0,15.0,13856,7.0,6,,1.0,1,1238,5370.0,218.0,0,4.0,2883447.1
92962,7,1,1.0,37.0,32437,5.0,1,,,0,6581,1046.0,315.0,0,3.0,9304587.0
34245,2,1,0.0,85.0,50891,4.0,4,2010.0,1.0,1,251,3567.0,918.0,1,5.0,3430728.0
54677,64,1,1.0,94.0,77132,,10,,1.0,0,1236,3643.0,537.0,1,2.0,5477618.6
74227,84,1,0.0,5.0,98736,7.0,7,,1.0,0,4609,7857.0,378.0,0,,7427853.0
94939,46,1,1.0,48.0,55155,9.0,10,,,0,9164,9600.0,351.0,1,7.0,9503765.9
48884,58,1,0.0,32.0,15276,1.0,7,2010.0,,0,311,1098.0,729.0,0,9.0,4895277.0
10638,39,0,0.0,33.0,64229,5.0,4,,,1,3142,,138.0,1,10.0,1066200.6
90315,61,1,1.0,91.0,21653,,7,1994.0,1.0,1,5604,3492.0,490.0,1,7.0,9044477.4
17633,28,0,0.0,83.0,83228,6.0,2,2013.0,1.0,0,1644,8999.0,162.0,1,,1767487.3
63242,45,0,1.0,,63066,4.0,10,,0.0,1,6932,5206.0,340.0,1,1.0,6327623.7
79344,46,1,,42.0,19012,,3,1991.0,1.0,0,8088,4938.0,744.0,1,7.0,7945562.1
72093,48,0,1.0,92.0,83520,8.0,1,2005.0,1.0,0,4805,7.0,148.0,0,,7223902.5
13378,59,1,0.0,9.0,2735,1.0,1,2001.0,1.0,1,8171,5848.0,488.0,0,7.0,1342476.1
47019,35,0,1.0,9.0,60947,,4,2020.0,0.0,0,2005,1643.0,694.0,1,6.0,4706162.0
34666,75,1,1.0,14.0,28826,5.0,2,2002.0,1.0,1,9405,9154.0,186.0,1,6.0,3477313.2
93509,28,1,1.0,62.0,48468,6.0,2,1992.0,1.0,1,72,9223.0,731.0,1,,9361261.2
13583,42,1,0.0,32.0,42009,7.0,2,2015.0,,1,4519,3442.0,911.0,0,10.0,1364589.5
19649,11,0,1.0,83.0,87255,,4,,1.0,0,595,6282.0,795.0,1,2.0,1970018.9
141,16,0,1.0,58.0,42248,5.0,4,1997.0,,0,3411,,213.0,0,4.0,22670.7
22821,64,1,1.0,14.0,66304,,8,1993.0,1.0,1,2060,103.0,491.0,1,2.0,2289134.3
533,76,1,1.0,55.0,94923,6.0,8,2021.0,1.0,1,654,3585.0,301.0,0,9.0,65465.1
67020,71,1,1.0,38.0,64361,4.0,7,2015.0,0.0,0,3647,997.0,640.0,0,1.0,6711051.5
49094,30,1,0.0,49.0,90656,,2,2021.0,0.0,1,4934,3570.0,625.0,1,8.0,4916616.1
25269,88,0,0.0,92.0,86720,,7,2019.0,1.0,1,3464,,693.0,1,1.0,2530193.9
71989,41,0,0.0,77.0,50519,2.0,3,2003.0,0.0,0,7290,4027.0,337.0,1,,7204744.3
73180,1,1,1.0,54.0,38386,9.0,7,,0.0,0,3340,452.0,784.0,1,10.0,7325717.1
18926,58,1,1.0,84.0,32618,,4,1998.0,1.0,0,5353,4021.0,442.0,1,,1908217.8
6492,76,0,0.0,88.0,81044,,3,,1.0,0,2655,6299.0,372.0,0,,652565.8
98045,4,1,1.0,,78526,,5,2002.0,,0,9321,2416.0,570.0,1,,9814193.2
51589,83,0,1.0,43.0,55528,6.0,10,1998.0,1.0,0,7867,7522.0,819.0,1,5.0,5167451.8
24390,75,1,0.0,44.0,70527,10.0,9,1992.0,0.0,0,7295,6840.0,235.0,0,,2446317.2
75890,10,0,1.0,59.0,33129,9.0,5,2001.0,0.0,1,270,3676.0,744.0,0,8.0,7597786.1
29220,9,0,1.0,59.0,33789,,6,,1.0,0,391,8842.0,706.0,0,0.0,2929116.4
72433,57,1,1.0,18.0,69864,,7,2001.0,,0,6995,8567.0,276.0,1,0.0,7250644.1
57467,98,0,0.0,64.0,24393,7.0,3,1993.0,0.0,0,661,9428.0,600.0,1,2.0,5749361.3
81482,76,1,0.0,9.0,56103,1.0,7,1997.0,,0,2265,3606.0,281.0,0,6.0,8153070.7
61346,69,0,1.0,52.0,63238,7.0,10,,0.0,1,7427,5864.0,207.0,1,10.0,6141452.9
80915,23,1,1.0,67.0,46095,9.0,6,,1.0,1,5351,1864.0,569.0,0,0.0,8104297.2
65479,74,0,1.0,35.0,99953,,5,2000.0,0.0,1,9347,1817.0,460.0,0,10.0,6552454.0
48302,22,1,0.0,13.0,82376,2.0,9,2017.0,0.0,0,9855,6297.0,543.0,1,1.0,4833604.7
76690,21,1,1.0,99.0,91395,1.0,1,1990.0,1.0,1,611,2112.0,181.0,1,,7682267.0
14447,39,0,1.0,23.0,93847,6.0,8,2002.0,,0,5371,9535.0,965.0,0,6.0,1448447.2
24213,31,1,1.0,93.0,51767,1.0,7,,1.0,0,1561,1228.0,653.0,0,5.0,2431969.4
1843,30,1,1.0,3.0,3,,7,2007.0,1.0,1,1313,9063.0,706.0,0,5.0,189919.7
78183,65,1,1.0,86.0,3648,7.0,9,2007.0,,1,8682,588.0,748.0,1,,7829898.7
99323,35,0,1.0,28.0,69665,6.0,7,2018.0,0.0,0,6346,6556.0,280.0,1,3.0,9939399.8
67491,21,0,0.0,57.0,5308,,7,,1.0,0,1253,1592.0,254.0,1,,6750826.7
2588,82,1,0.0,69.0,25395,1.0,5,2016.0,,0,7247,9670.0,987.0,0,8.0,267798.6
76635,6,1,1.0,1.0,73981,2.0,5,1999.0,,0,981,5857.0,949.0,1,1.0,7669791.9
45070,100,0,0.0,92.0,21335,,9,1997.0,1.0,0,1333,989.0,885.0,1,0.0,4510977.7
62381,58,1,0.0,44.0,22862,1.0,4,2003.0,,0,1809,2821.0,734.0,1,,6243323.3
98543,2,1,0.0,44.0,88249,1.0,3,1992.0,,1,2955,6151.0,661.0,0,7.0,9860222.2
13972,39,0,0.0,8.0,91674,2.0,2,2009.0,0.0,0,1477,3153.0,952.0,1,2.0,1397748.9
71567,70,0,1.0,94.0,64245,10.0,8,1992.0,0.0,0,5968,1718.0,985.0,0,4.0,7166917.2
36804,99,0,0.0,12.0,76338,2.0,8,1996.0,0.0,0,6951,6584.0,594.0,1,6.0,3681839.6
21297,71,1,1.0,14.0,75154,2.0,3,1995.0,,1,8198,4951.0,111.0,0,4.0,2136801.5
9950,1,1,0.0,69.0,79019,5.0,10,2012.0,,1,3156,6914.0,174.0,0,4.0,1000736.2
3661,50,1,1.0,24.0,1138,3.0,8,2007.0,1.0,0,6186,862.0,613.0,0,7.0,372556.7
88102,51,1,0.0,70.0,42082,8.0,3,2016.0,1.0,0,7245,,496.0,1,9.0,8821018.6
72596,91,0,0.0,90.0,32957,7.0,6,2015.0,1.0,0,9595,1266.0,156.0,1,,7262781.5
70763,4,1,0.0,38.0,18220,10.0,4,2015.0,1.0,0,7098,5958.0,484.0,0,9.0,7082373.5
12002,58,0,0.0,41.0,2764,8.0,8,1995.0,1.0,0,1718,3877.0,867.0,1,,1203664.5
26146,34,0,1.0,98.0,431,7.0,9,,1.0,1,2060,7566.0,680.0,1,,2627462.1
13716,62,0,1.0,98.0,61202,6.0,8,1990.0,0.0,1,5967,1070.0,911.0,0,10.0,1382883.0
23281,32,1,1.0,52.0,87667,9.0,10,2020.0,,1,3681,3220.0,422.0,1,3.0,2339782.0
3824,45,1,1.0,9.0,11597,5.0,6,2019.0,,1,3191,6677.0,305.0,0,0.0,386574.9
56086,3,1,0.0,46.0,52007,6.0,2,2021.0,0.0,1,2853,1194.0,863.0,0,,5615576.1
19014,67,1,0.0,89.0,82387,8.0,2,1999.0,0.0,0,3330,8941.0,550.0,0,6.0,1912984.9
80808,59,1,0.0,1.0,18733,,5,2004.0,0.0,0,3879,8229.0,434.0,0,,8085990.4
83602,5,0,1.0,2.0,48528,9.0,7,,,0,8993,8003.0,496.0,1,5.0,8365162.1
99767,27,0,1.0,79.0,46530,2.0,8,2018.0,1.0,0,520,7948.0,495.0,1,2.0,9985836.8
60675,32,1,0.0,51.0,97066,,7,2002.0,,0,5953,6958.0,260.0,0,,6075733.2
20210,2,1,0.0,78.0,77066,1.0,8,2007.0,1.0,0,2811,9309.0,218.0,0,,2029228.7
28694,82,0,0.0,20.0,44298,2.0,3,,1.0,1,3206,2352.0,310.0,1,,2870499.1
45521,53,0,0.0,,26627,9.0,9,,1.0,1,8643,2999.0,670.0,0,7.0,4554205.1
55727,46,0,0.0,77.0,94339,5.0,5,2016.0,,0,5811,42.0,183.0,0,2.0,5574845.6
17307,20,1,0.0,66.0,81794,5.0,8,2006.0,,1,2317,5409.0,692.0,0,2.0,1740869.6
86474,98,0,0.0,33.0,50147,,6,2004.0,0.0,0,1928,4232.0,220.0,0,,8649993.4
6012,53,1,0.0,38.0,96011,8.0,7,2013.0,1.0,0,392,2928.0,423.0,0,4.0,607323.3
6617,51,0,0.0,,26766,,4,,1.0,1,7115,5340.0,248.0,0,,663333.0
34061,43,0,0.0,90.0,26346,3.0,1,1993.0,,0,1616,6765.0,534.0,1,9.0,3407529.3
12881,12,1,0.0,68.0,85503,10.0,5,2006.0,0.0,1,8654,5066.0,920.0,1,0.0,1293712.6
48458,82,1,0.0,72.0,98206,3.0,6,2002.0,,1,5447,7360.0,308.0,0,,4851198.2
89618,49,1,0.0,,30029,1.0,6,,0.0,1,4321,9355.0,752.0,1,0.0,8969519.6
10369,30,1,0.0,68.0,51049,8.0,10,1999.0,0.0,0,9629,,383.0,0,10.0,1044857.9
21865,24,0,1.0,79.0,50297,,5,1993.0,0.0,0,2324,4385.0,932.0,1,,2191960.3
30817,48,0,0.0,63.0,26230,9.0,3,2013.0,,0,2444,9730.0,961.0,1,3.0,3086005.3
8808,85,1,0.0,37.0,93756,,10,,,1,9287,4979.0,416.0,0,,888730.8
16006,69,1,,26.0,6423,7.0,10,1990.0,1.0,0,3565,742.0,405.0,1,3.0,1610901.0
70517,37,0,0.0,1.0,67679,5.0,6,,0.0,1,9373,6035.0,184.0,1,,7052408.2
55592,68,0,1.0,,80811,7.0,6,2021.0,0.0,0,7719,4694.0,372.0,1,,5564877.1
10978,17,0,1.0,55.0,25000,2.0,9,2015.0,0.0,1,9798,2127.0,481.0,1,6.0,1103882.5
94388,7,1,0.0,81.0,41690,,8,1996.0,,0,7739,1176.0,741.0,0,8.0,9446167.6
18041,90,1,0.0,99.0,90750,6.0,8,,1.0,0,1064,653.0,221.0,1,,1817658.6
18220,91,0,1.0,97.0,50508,8.0,4,2013.0,,0,2604,5842.0,838.0,1,,1833031.3
39342,7,1,1.0,84.0,88712,,7,1994.0,0.0,1,1003,2398.0,385.0,1,,3946165.4
66570,59,0,,2.0,85412,7.0,10,2008.0,,1,2628,,754.0,1,6.0,6657976.8
34592,100,0,1.0,,63748,1.0,7,1994.0,,0,7356,2228.0,264.0,1,5.0,3465076.4
38700,25,1,1.0,26.0,101,4.0,7,1996.0,0.0,1,5100,5564.0,956.0,1,8.0,3880396.6
32060,25,0,1.0,97.0,43201,8.0,9,2017.0,0.0,1,9618,,814.0,0,,3211741.7
8305,86,0,0.0,83.0,36778,9.0,9,2001.0,0.0,1,1648,3165.0,766.0,0,4.0,838488.1
40080,50,0,0.0,82.0,11062,8.0,8,2018.0,0.0,0,5973,2871.0,484.0,0,0.0,4011225.8
89335,66,1,1.0,54.0,25219,,2,2004.0,0.0,1,9808,,425.0,0,8.0,8938823.4
78546,92,0,1.0,84.0,52906,,6,,0.0,1,978,3244.0,530.0,1,4.0,7864949.1
50066,63,0,1.0,67.0,81340,,5,,0.0,1,8716,6542.0,465.0,0,1.0,5015729.8
37008,61,1,1.0,75.0,13250,6.0,3,2013.0,1.0,0,309,5249.0,463.0,0,7.0,3708694.3
32876,98,1,1.0,32.0,48832,,9,,1.0,1,3289,8595.0,121.0,0,8.0,3299047.8
98266,14,1,1.0,42.0,27552,,10,,1.0,1,6293,8164.0,1000.0,0,9.0,9838529.0
53665,66,1,1.0,81.0,16527,10.0,3,,1.0,0,1788,6553.0,204.0,1,8.0,5379979.2
33469,98,1,1.0,91.0,29874,7.0,7,2016.0,0.0,0,6871,4561.0,293.0,0,8.0,3362757.6
42578,49,1,1.0,23.0,3339,7.0,8,2013.0,1.0,0,6690,3789.0,964.0,1,6.0,4264812.3
64329,25,1,0.0,44.0,54901,4.0,5,2019.0,0.0,1,7313,2455.0,634.0,1,,6436473.9
29512,96,0,1.0,26.0,49748,2.0,8,2012.0,1.0,1,6556,9398.0,170.0,0,9.0,2955396.2
241,78,0,1.0,,86182,7.0,6,2013.0,0.0,1,4070,7336.0,962.0,0,7.0,29643.3
32709,47,1,1.0,,86465,,3,,,1,2548,,162.0,0,5.0,3284181.6
29271,70,0,1.0,98.0,33402,,3,2021.0,,1,3470,5717.0,429.0,0,6.0,2938810.1
15542,19,0,0.0,27.0,48610,8.0,7,1996.0,0.0,0,563,,615.0,0,,1556824.6
94951,52,0,1.0,,45083,8.0,4,,,1,4121,3981.0,261.0,1,3.0,9498811.4
12296,54,1,0.0,45.0,44308,9.0,10,,,1,1449,8183.0,127.0,1,0.0,1233872.8
42390,17,0,0.0,96.0,16776,,1,2001.0,0.0,0,7796,7032.0,462.0,1,,4245306.1
2157,22,0,0.0,93.0,68218,5.0,4,2021.0,0.0,0,5209,2362.0,799.0,0,9.0,222104.1
70576,66,1,,7.0,75420,4.0,7,2013.0,0.0,0,6411,6596.0,684.0,1,,7061024.3
22232,24,0,1.0,52.0,20211,,9,,1.0,1,135,1819.0,882.0,1,8.0,2230267.5
31368,78,1,0.0,86.0,96715,,5,2007.0,1.0,1,6510,4644.0,682.0,1,0.0,3142605.7
2713,76,0,0.0,19.0,66674,8.0,5,2000.0,,1,3827,3127.0,880.0,1,,273858.0
40939,60,1,0.0,6.0,67333,,7,2017.0,0.0,1,9386,4038.0,956.0,0,8.0,4097363.7
84892,59,0,0.0,46.0,1488,6.0,10,,0.0,1,271,6059.0,556.0,1,3.0,8492982.7
43332,60,0,1.0,24.0,16226,5.0,5,,0.0,1,9557,9617.0,321.0,0,,4336691.2
39445,100,0,0.0,66.0,31733,10.0,5,1990.0,1.0,1,1391,4942.0,992.0,0,10.0,3947777.0
82032,78,1,0.0,64.0,11922,9.0,10,2004.0,0.0,0,6972,9105.0,883.0,1,,8209534.4
813,45,0,1.0,15.0,52891,7.0,2,,1.0,0,4226,1272.0,633.0,0,7.0,84647.8
43432,44,0,1.0,34.0,780,1.0,4,,1.0,0,2077,3329.0,377.0,0,6.0,4347238.0
80988,34,0,1.0,57.0,56385,6.0,10,2015.0,0.0,1,8135,7450.0,321.0,1,,8104253.5
99444,68,1,0.0,60.0,93693,2.0,4,2021.0,1.0,0,5643,4783.0,834.0,0,5.0,9947284.1
37618,57,0,0.0,45.0,59333,2.0,3,,0.0,1,3892,7379.0,638.0,1,,3766350.8
63973,18,1,0.0,78.0,40739,,10,2002.0,0.0,1,6770,339.0,937.0,1,10.0,6405935.2
99107,54,0,1.0,65.0,88495,3.0,4,2018.0,0.0,1,5522,7622.0,194.0,1,3.0,9916550.8
71519,12,0,1.0,80.0,24484,1.0,8,2012.0,0.0,0,9982,6232.0,800.0,1,2.0,7156303.2
91841,77,0,0.0,14.0,19103,,2,2011.0,0.0,1,8782,3254.0,955.0,0,,9185367.1
28467,98,1,1.0,70.0,90596,7.0,6,,0.0,0,4314,9569.0,658.0,1,10.0,2855561.9
77075,52,1,0.0,11.0,13884,10.0,10,2002.0,,1,1768,9928.0,430.0,0,4.0,7713855.2
91776,26,0,0.0,72.0,92099,10.0,1,2001.0,1.0,1,1303,4952.0,712.0,1,4.0,9184100.1
69948,45,1,1.0,59.0,38826,10.0,3,2017.0,,0,5632,6000.0,301.0,0,3.0,7006951.7
68593,3,1,1.0,65.0,78866,3.0,3,2021.0,,1,5603,9225.0,540.0,1,7.0,6867934.1
56774,50,1,0.0,23.0,45524,,4,1995.0,1.0,0,5989,186.0,469.0,0,3.0,5682955.5
84577,63,0,1.0,64.0,43522,6.0,7,1991.0,1.0,0,9411,4095.0,400.0,0,0.0,8467175.1
78835,77,0,0.0,84.0,40276,3.0,6,2002.0,1.0,1,1071,6437.0,771.0,0,1.0,7887862.2
59073,82,0,1.0,38.0,50312,,5,2003.0,1.0,0,8036,9658.0,303.0,1,2.0,5909662.3
6704,83,1,1.0,59.0,94479,8.0,10,2012.0,,1,7171,3023.0,822.0,1,,682123.2
20968,48,1,0.0,6.0,39273,,6,1992.0,1.0,0,3747,1117.0,656.0,1,,2100783.2
64244,20,1,0.0,82.0,89404,6.0,9,,1.0,1,5461,798.0,426.0,0,6.0,6435074.1
54133,1,0,1.0,89.0,49508,2.0,3,,1.0,0,2192,4801.0,195.0,0,2.0,5426671.3
90842,60,1,1.0,,25975,3.0,6,1995.0,0.0,0,3501,8720.0,152.0,0,5.0,9092168.5
51780,83,0,0.0,88.0,3391,3.0,8,2021.0,0.0,0,540,4699.0,879.0,0,4.0,5184160.1
38722,91,1,0.0,22.0,20239,5.0,5,2008.0,1.0,0,4316,6127.0,738.0,0,2.0,3876450.8
51127,85,1,0.0,66.0,53060,,2,,0.0,0,391,4578.0,127.0,0,,5119947.6
31802,100,0,0.0,80.0,6094,,3,1990.0,,1,3049,6665.0,476.0,1,,3184469.0
26770,8,1,1.0,69.0,79970,10.0,8,2016.0,1.0,0,6924,6367.0,940.0,1,2.0,2687139.6
63839,58,1,1.0,2.0,92707,4.0,6,,0.0,1,6200,882.0,302.0,0,,6389327.9
56181,76,0,1.0,98.0,27961,,4,1996.0,0.0,0,4581,8060.0,953.0,0,,5630006.6
91757,82,0,0.0,78.0,92525,8.0,4,,,1,5258,1106.0,628.0,0,6.0,9182239.2
54200,51,0,0.0,43.0,34559,2.0,5,,1.0,1,9853,858.0,869.0,0,3.0,5423195.0
29788,61,0,0.0,68.0,65901,2.0,3,2011.0,1.0,1,6551,5740.0,782.0,0,1.0,2983377.1
29180,7,1,0.0,1.0,71840,,8,1999.0,0.0,0,3218,2990.0,753.0,1,10.0,2923248.9
30630,62,0,1.0,65.0,24522,1.0,5,1996.0,0.0,0,2190,295.0,965.0,1,4.0,3072463.6
81114,23,0,1.0,89.0,34182,6.0,2,2007.0,1.0,0,1629,8207.0,813.0,0,9.0,8118084.7
96016,48,0,1.0,35.0,76744,6.0,4,1998.0,0.0,1,269,1613.0,300.0,1,,9605401.8
8977,53,0,1.0,62.0,91218,,3,2014.0,0.0,0,5865,7112.0,250.0,1,,905963.4
92508,60,0,0.0,88.0,67387,6.0,7,2006.0,,1,1551,4343.0,271.0,1,4.0,9257332.6
38804,18,1,0.0,45.0,39560,4.0,2,,0.0,0,5441,2726.0,925.0,0,1.0,3885083.0
34830,92,1,0.0,85.0,74921,,4,2003.0,1.0,0,3930,3923.0,833.0,1,,3488181.3
48540,42,0,0.0,27.0,98742,,5,2016.0,,1,5751,8410.0,489.0,1,,4856286.6
25680,51,1,0.0,11.0,39163,,8,2009.0,0.0,1,8681,5729.0,829.0,1,2.0,2573981.9
73224,66,0,0.0,74.0,2142,2.0,3,2021.0,1.0,1,7771,4695.0,941.0,0,3.0,7330502.1
29589,45,1,1.0,76.0,83674,3.0,1,2006.0,,0,3703,2398.0,130.0,0,1.0,2973362.6
